,Word,Mouth,Body,Head,Shoulder,Eyegaze,Eyebrow,Eyelids,Hand
2829,ban_hanh,,,,,AD,RB,BB,"hamsymmlr,hamparbegin,hamflathand,hamextfingeru,hampalmd,hamplus,hamflathand,hamextfingerr,hampalmd,hamparend,hamparbegin,hamparbegin,hammovei,hamsmallmod,hammovel,hammoveu,hamsmallmod,hamparend,hamplus,hamparbegin,hammovei,hamsmallmod,hammover,hamlargemod,hamparend,hamparend,hamparbegin,hamparbegin,hamreplace,hamfinger2345,hamthumbacrossmod,hammiddlefinger,hamdoublehooked,hamextfingeru,hampalmd,hammover,hamparend,hamplus,hamnomotion,hamparend"
2830,ban_tay,,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamparbegin,hamextfingerl,hampalmd,hamplus,hamextfingerdo,hambetween,hamextfingeror,hampalmd,hamparend,hamparbegin,hamwristback,hamplus,hampalm,hamparend,hamtouch,hamchest,hamclose,hamreplace,hamflathand,hamparbegin,hamparbegin,hamreplace,hamextfingerl,hampalmd,hambetween,hampalmdl,hammoveo,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hamfingernail,hamplus,hampalm,hamparend,hamtouch"
2831,ban_than,,,,,AD,RB,BB,"hamsymmpar,hamfist,hamthumboutmod,hamextfingeruo,hampalml,hamparbegin,hampalm,hamplus,hampalm,hamparend,hamtouch,hamshoulders,hammoveui,hamsmallmod,hamrepeatfromstart"
2832,ban_tho,,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamextfingero,hampalmd,hamtouch,hamchest,hammover,hamparbegin,hamreplace,hamextfingeru,hampalml,hamseqbegin,hamtouch,hamfingerpad,hammiddlefinger,hamseqend,hamchin,hamparend"
2833,ban_ve,,,,,AD,RB,BB,"hamsymmlr,hamcee12,hamextfingerol,hambetween,hamextfingero,hampalml,hamtouch,hamshoulders,hammover,hamparbegin,hamreplace,hampinchall,hambetween,hamfist,hamthumbacrossmod,hamextfingerol,hampalmu,hamplus,hamparbegin,hamreplace,hamflathand,hamextfingeror,hambetween,hamextfingero,hampalmur,hammover,hamparend,hamparend,hamparbegin,hamreplace,hamextfingerol,hampalmu,hamplus,hamnomotion,hamparend,hamparbegin,hampalm,hamplus,hamfingerbase,hammiddlefinger,hamparend,hamtouch,hamparbegin,hamparbegin,hamreplace,hamfinger2345,hamextfingero,hampalmu,hammoveo,hammoveu,hamparend,hamplus,hamnomotion,hamparend"
2834,bang,,,,,AD,RB,BB,"hamsymmlr,hamceeall,hamthumbacrossmod,hambetween,hamfinger2,hamthumbacrossmod,hamindexfinger,hamfingerstraightmod,hamextfingero,hambetween,hamextfingeru,hampalmd,hamtouch,hamheadtop,hamparbegin,hammover,hamlargemod,hammoved,hammoved,hamlargemod,hammovel,hamlargemod,hamplus,hammovel,hamlargemod,hammoved,hammoved,hamlargemod,hammover,hamlargemod,hamparend"
2835,banh,,,,,AD,RB,BB,"hamcee12,hamthumbopenmod,hamextfingerl,hampalmul,hambetween,hampalml,hamlips,hamlrat,hamseqbegin,hamtouch,hamfingertip,hamthumb,hamindexfinger,hamseqend"
2836,bao,,,,,AD,RB,BB,"hamfinger2345,hamthumboutmod,hamextfingeru,hampalmdl,hamhead,hamlrbeside,hamparbegin,hamreplace,hamextfingeru,hampalmul,hammovel,hamlargemod,hamarcr,hammovei,hamparend,hamparbegin,hamreplace,hamextfingeru,hampalmdl,hammover,hamlargemod,hamarcl,hammoveo,hamparend,hamparbegin,hamreplace,hamextfingeru,hampalmul,hammovel,hamlargemod,hamarcr,hammovei,hamparend,hamparbegin,hamreplace,hamextfingeru,hampalmdl,hammover,hamlargemod,hamarcl,hammoveo,hamparend"
2837,bao_nhieu,,,,,AD,RB,BB,"hamsymmlr,hamfinger2345,hamthumboutmod,hamextfingerul,hampalmdl,hammover,hamsmallmod,hamfingerplay"
2838,bao_nhieu_tien,,,,,AD,RB,BB,"hamparbegin,hampinchall,hamfingerstraightmod,hamplus,hamfinger2345,hamparend,hamparbegin,hamextfingerl,hampalmu,hamplus,hamextfingerr,hampalmu,hamparend,hamparbegin,hampalm,hamplus,hampalm,hamparend,hamtouch,hamparbegin,hammoveur,hamreplace,hamfinger2345,hamthumboutmod,hamextfingerul,hampalmul,hamparend"
2839,bao_quan,,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamthumbacrossmod,hamextfingeru,hampalmdl,hamseqbegin,hamtouch,hamfingerpad,hamindexfinger,hamseqend,hamshoulders,hamcircled"
2840,bao_xa,,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamextfingeru,hampalml,hamparbegin,hampalm,hamplus,hampalm,hamparend,hamtouch,hamchest,hamparbegin,hammover,hamplus,hamnomotion,hamparend"
2841,bap_benh,,,,,AD,RB,BB,"hamsymmlr,hamfinger23spread,hamthumbacrossmod,hamfingerhookmod,hamextfingerl,hambetween,hamextfingero,hampalmd,hamparbegin,hamshouldertop,hamlrat,hamplus,hamlrat,hamstomach,hamparend,hamparbegin,hammoved,hamplus,hammoveu,hamparend,hamrepeatfromstart"
2842,bat,,,,,AD,RB,BB,"hamsymmlr,hamfinger2345,hamthumboutmod,hambetween,hamflathand,hamextfingerr,hambetween,hamextfingeru,hampalmd,hambetween,hampalmdl,hamshouldertop,hamlrbeside,hamparbegin,hammovedo,hamreplace,hamextfingerd,hambetween,hamextfingeror,hampalml,hambetween,hampalmdl,hamparend,hamchest,hamlrbeside,hamrepeatfromstart"
2843,bat,,,,,AD,RB,BB,"hampinchall,hamextfingeru,hampalmd,hamshoulders,hamreplace,hamfinger2345,hamthumboutmod"
2844,bat_cu_dieu_gi,,,,,AD,RB,BB,"hamsymmlr,hamfinger2345,hamthumboutmod,hamextfingerul,hampalmdl,hamparbegin,hammover,hamsmallmod,hamfingerplay,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingeru,hampalmu,hamparend,hammovel,hamsmallmod,hamparbegin,hampinkyside,hamplus,hampinkyside,hamparend,hamtouch"
2845,bat_dau,,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamfinger2,hamthumbacrossmod,hamextfingero,hampalml,hamplus,hamfist,hamthumboutmod,hamextfingero,hampalmr,hamparend,hamchest,hamparbegin,hamparbegin,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingerl,hambetween,hamextfingeru,hampalml,hammovei,hamsmallmod,hammoveul,hamarcd,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend"
2846,bau_troi,,,,,AD,RB,BB,"hamflathand,hamextfingerul,hambetween,hamextfingerl,hampalmr,hamlrat,hamhead,hamclose,hamparbegin,hamreplace,hamextfingeru,hampalmd,hammover,hamlargemod,hammover,hamarcu,hamparend,hamparbegin,hamreplace,hamfinger2,hamthumbacrossmod,hammoveu,hamsmallmod,hammoveu,hamsmallmod,hamparend"
2847,bay,,,,,AD,RB,BB,"hamflathand,hamextfingerul,hampalmdl,hammoveul"
2848,bay_gio,,,,,AD,RB,BB,"hamsymmlr,hamfinger2,hamthumboutmod,hampinky,hamextfingero,hampalmu,hamchest,hamlrat,hamarmextended,hamparbegin,hammoveu,hamsmallmod,hamreplace,hamextfingero,hambetween,hamextfingeru,hamparend,hamrepeatfromstartseveral"
2849,be,,,,,AD,RB,BB,"hamsymmlr,hamfinger2,hamthumbacrossmod,hamfingerbendmod,hambetween,hamfinger2,hamthumbacrossmod,hamextfingeru,hampalmd,hamparbegin,hammoveu,hammoveu,hammoveu,hamsmallmod,hammoveu,hamsmallmod,hammoveu,hamsmallmod,hammovei,hammovei,hamparend,hamreplace,hamfinger2345,hamthumboutmod,hambetween,hamfinger2345,hamthumboutmod,hamfingerstraightmod,hamextfingerl,hampalmdl,hamchest"
2850,be,,,,,AD,RB,BB,"hamsymmlr,hamceeopen,hambetween,hamflathand,hamfingerstraightmod,hamthumboutmod,hamextfingerl,hampalml,hamparbegin,hamshoulders,hamlrat,hamplus,hamchest,hamlrat,hamparend,hammoveu,hamsmallmod,hammoveu,hamsmallmod"
2851,be_ca,,,,,AD,RB,BB,"hamsymmlr,hamparbegin,hamfinger2,hamthumbacrossmod,hamextfingeru,hambetween,hamextfingerl,hampalmr,hamplus,hamfinger2,hamthumbacrossmod,hamextfingeru,hambetween,hamextfingerr,hampalml,hamparend,hamseqbegin,hamtouch,hamfingertip,hamindexfinger,hamseqend,hamheadtop,hammover,hammoved,hamlargemod,hammovel,hamparbegin,hamreplace,hamflathand,hamthumboutmod,hamextfingerl,hampalml,hammovei,hamplus,hamreplace,hamflathand,hamextfingerd,hampalmr,hamparend,hamparbegin,hamnomotion,hamplus,hamparbegin,hammoved,hamlargemod,hammoved,hamlargemod,hammovei,hamsmallmod,hammovel,hamsmallmod,hammovei,hamlargemod,hamparend,hamparend,hamparbegin,hamparbegin,hamreplace,hamflathand,hamthumboutmod,hamextfingeril,hambetween,hamextfingerl,hampalmr,hammovel,hamsmallmod,hammoveo,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hamreplace,hamextfingerol,hampalml,hammovel,hamsmallmod,hammovei,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hamreplace,hamextfingerl,hampalml,hammovel,hamsmallmod,hammoveo,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend"
2852,be_giang,,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamextfingeru,hampalmu,hamhead,hamlrbeside,hambetween,hamhead,hamlrat,hamreplace,hamflathand,hamparbegin,hampinkyside,hamplus,hampinkyside,hamparend,hamtouch,hamreplace,hamflathand,hamparbegin,hamextfingerul,hampalmd,hamplus,hamextfingerur,hampalmd,hamparend,hamseqbegin,hamtouch,hamfingertip,hammiddlefinger,hamseqend,hamheadtop,hamreplace,hamflathand,hamparbegin,hamparbegin,hammovedr,hamsmallmod,hamreplace,hamextfingerul,hampalmd,hammover,hamparend,hamplus,hamparbegin,hammovedl,hamsmallmod,hamreplace,hamextfingerur,hampalmd,hammovel,hamparend,hamparend"
2853,be_mac,,,,,AD,RB,BB,"hamsymmlr,hamparbegin,hamfinger23spread,hamthumbacrossmod,hamextfingero,hampalml,hamplus,hamflathand,hamextfingerr,hampalmd,hamparend,hamparbegin,hamfingermidjoint,hamindexfinger,hamplus,hamfingermidjoint,hamindexfinger,hamtouch,hamparend,hamparbegin,hamreplace,hamflathand,hamextfingeru,hambetween,hamextfingerr,hampalmu,hamplus,hamreplace,hamflathand,hamextfingeru,hambetween,hamextfingerl,hampalmu,hamparend,hamparbegin,hamparbegin,hammover,hamsmallmod,hammoved,hamsmallmod,hamparend,hamplus,hamparbegin,hammovel,hamsmallmod,hammovei,hamsmallmod,hamparend,hamparend"
2854,be_mat_cong,,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamextfingerl,hambetween,hamextfingero,hampalmd,hamparbegin,hamhandback,hamplus,hampalm,hamtouch,hamparend,hamparbegin,hamparbegin,hammover,hammoveo,hamarcu,hamparend,hamplus,hamnomotion,hamparend"
2855,ben_phai,,,,,AD,RB,BB,"hamfist,hamthumbacrossmod,hamextfingeru,hampalmu,hamshoulders,hamlrat,hamparbegin,hamreplace,hampinchall,hamfingerstraightmod,hambetween,hamflathand,hamextfingeru,hambetween,hamextfingerl,hampalml,hammovei,hamlargemod,hamparend"
2856,ben_tau,,,,,AD,RB,BB,"hamsymmpar,hamflathand,hamparbegin,hamextfingero,hampalmu,hamplus,hamextfingeru,hambetween,hamextfingerur,hampalmd,hamparend,hamtouch,hamshoulders,hamparbegin,hammover,hamsmallmod,hamarcu,hamplus,hamnomotion,hamparend,hamparbegin,hammover,hamsmallmod,hamarcu,hamplus,hamnomotion,hamparend,hamparbegin,hammover,hamsmallmod,hamarcu,hamplus,hamnomotion,hamparend"
2857,ben_trai,,,,,AD,RB,BB,"hamfist,hamthumbacrossmod,hamextfingeru,hampalmu,hamshoulders,hamlrat,hamparbegin,hamreplace,hampinchall,hamfingerstraightmod,hambetween,hamflathand,hamextfingeru,hambetween,hamextfingerl,hampalml,hammoveil,hammoveil,hamlargemod,hamparend"
2858,ben_xe,,,,,AD,RB,BB,"hamsymmpar,hamflathand,hamparbegin,hamextfingero,hampalmd,hamplus,hamextfingeru,hampalmr,hamparend,hamtouch,hamshoulders,hamparbegin,hammover,hamsmallmod,hamarcu,hamplus,hamnomotion,hamparend,hamparbegin,hammover,hamsmallmod,hamarcu,hamplus,hamnomotion,hamparend,hamparbegin,hammover,hamsmallmod,hamarcu,hamplus,hamnomotion,hamparend"
2859,benh,,,,,AD,RB,BB,"hamparbegin,hamfinger23,hamextfingerol,hampalmd,hamplus,hamfist,hamextfingeror,hambetween,hamextfingerd,hampalmu,hamparend,hamparbegin,hamwristback,hamplus,hamindexfinger,hamfingerside,hamparend,hamclose"
2860,benh_nhan,,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamfist,hamthumboutmod,hamextfingerl,hampalml,hamplus,hamflathand,hamextfingerd,hampalmr,hamparend,hamparbegin,hamchest,hamplus,hamlrat,hambelowstomach,hamparend,hamparbegin,hamparbegin,hammovel,hamsmallmod,hammovei,hammovei,hamsmallmod,hamparend,hammover,hamplus,hamparbegin,hammovei,hamlargemod,hammoved,hamlargemod,hamparend,hamparend,hamparbegin,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingerl,hampalmd,hamplus,hamreplace,hamfist,hamextfingero,hampalmu,hamparend,hamparbegin,hamchest,hamplus,hamchest,hamparend,hamparbegin,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingerl,hampalmd,hamplus,hamreplace,hamfist,hamextfingero,hampalmu,hamparend,hamparbegin,hammoveol,hamplus,hammoveo,hamparend"
2861,benh_nhan,,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamfist,hamthumboutmod,hamextfingerl,hampalml,hamplus,hamflathand,hamextfingerd,hampalmr,hamparend,hamparbegin,hamchest,hamplus,hamlrat,hambelowstomach,hamparend,hamparbegin,hamparbegin,hammovel,hamsmallmod,hammovei,hammovei,hamsmallmod,hamparend,hammover,hamplus,hamparbegin,hammovei,hamlargemod,hammoved,hamlargemod,hamparend,hamparend,hamparbegin,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingerl,hampalmd,hamplus,hamreplace,hamfist,hamextfingero,hampalmu,hamparend,hamparbegin,hamchest,hamplus,hamchest,hamparend,hamparbegin,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingerl,hampalmd,hamplus,hamreplace,hamfist,hamextfingero,hampalmu,hamparend,hamparbegin,hammoveol,hamplus,hammoveo,hamparend"
2862,benh_vien,,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamextfingerul,hampalmd,hamseqbegin,hamtouch,hamfingertip,hammiddlefinger,hamseqend,hamheadtop,hamparbegin,hammover,hammoved,hamparend,hamparbegin,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingeru,hampalml,hamplus,hamreplace,hamflathand,hamextfingerd,hampalmr,hamparend,hamparbegin,hamparbegin,hammovel,hamsmallmod,hammovel,hamlargemod,hammoveu,hamsmallmod,hammoveu,hamsmallmod,hammovei,hamparend,hamplus,hamparbegin,hammoved,hamlargemod,hammoved,hamlargemod,hammoved,hamlargemod,hammovei,hamlargemod,hammovei,hamparend,hamparend,hamparbegin,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingerl,hampalmd,hamplus,hamnomotion,hamparend,hamforehead,hamclose"
2863,benh_vien,,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamextfingerul,hampalmd,hamseqbegin,hamtouch,hamfingertip,hammiddlefinger,hamseqend,hamheadtop,hamparbegin,hammover,hammoved,hamparend,hamparbegin,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingeru,hampalml,hamplus,hamreplace,hamflathand,hamextfingerd,hampalmr,hamparend,hamparbegin,hamparbegin,hammovel,hamsmallmod,hammovel,hamlargemod,hammoveu,hamsmallmod,hammoveu,hamsmallmod,hammovei,hamparend,hamplus,hamparbegin,hammoved,hamlargemod,hammoved,hamlargemod,hammoved,hamlargemod,hammovei,hamlargemod,hammovei,hamparend,hamparend,hamparbegin,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingerl,hampalmd,hamplus,hamnomotion,hamparend,hamforehead,hamclose"
2864,beo,,,,,AD,RB,BB,"hamfinger2345,hamthumboutmod,hamextfingerl,hampalml,hambelowstomach,hambetween,hamstomach,hamtouch,hammoveo"
2865,bep,,,,,AD,RB,BB,"hamparbegin,hamfinger23,hamextfingerol,hampalmd,hamplus,hamflathand,hamextfingeror,hampalmu,hamparend,hamparbegin,hammiddlefinger,hamfingerbase,hamplus,hammiddlefinger,hamparend,hamtouch,hammoveol"
2866,bep_ga,,,,,AD,RB,BB,"hamsymmlr,hamfinger2,hamthumbacrossmod,hamextfingerol,hampalml,hamtouch,hamparbegin,hammovel,hamsmallmod,hamplus,hamnomotion,hamparend,hamparbegin,hamreplace,hamfist,hambetween,hamcee12,hamthumbacrossmod,hamextfingero,hampalmd,hammover,hamparend,hamreplace,hamfist,hambetween,hamcee12,hamthumbacrossmod,hamextfingerdo,hambetween,hamextfingerol,hampalmul"
2867,bi_do,,,,,AD,RB,BB,"hamsymmlr,hamfinger2345,hamthumboutmod,hamfingerbendmod,hambetween,hamfinger2345,hamthumboutmod,hamextfingeru,hambetween,hamextfingero,hampalmdl,hambetween,hampalmd,hamtouch,hamshoulders,hamparbegin,hamcircleo,hammoved,hamsmallmod,hamreplace,hamextfingero,hambetween,hamextfingerol,hampalmu,hamseqbegin,hamtouch,hamfingertip,hampinky,hamseqend,hamparend,hamparbegin,hamparbegin,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingeru,hampalml,hammoveu,hammoveu,hammoved,hamsmallmod,hammovei,hammovel,hamsmallmod,hamparend,hamplus,hamparbegin,hamreplace,hamflathand,hamextfingerd,hampalmr,hammoved,hamlargemod,hammoved,hamlargemod,hammovel,hammovei,hamlargemod,hamparend,hamparend,hamparbegin,hamparbegin,hammoved,hamsmallmod,hammoved,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend"
2868,bi_dong,,,,,AD,RB,BB,"hamsymmpar,hamflathand,hamthumboutmod,hamparbegin,hamextfingeru,hampalmdl,hamplus,hamextfingerr,hambetween,hamextfingero,hampalmr,hamparend,hampalm,hamclose,hamparbegin,hamparbegin,hammoveo,hammovel,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend"
2869,bi_xanh,,,,,AD,RB,BB,"hamsymmpar,hampinchall,hamfingerstraightmod,hambetween,hampinchall,hammiddlefinger,hamparbegin,hamextfingerol,hampalmu,hamplus,hamextfingeror,hampalmd,hamparend,hamparbegin,hamfingertip,hammiddlefinger,hamplus,hamfingertip,hammiddlefinger,hamparend,hamtouch,hamparbegin,hamparbegin,hamreplace,hamfinger2345,hamthumbopenmod,hamfingerbendmod,hambetween,hamfinger2345,hamthumbopenmod,hamextfingerdo,hambetween,hamextfingerol,hammovedr,hamlargemod,hamarcd,hammover,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend"
2870,bien,,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamextfingero,hampalmd,hamseqbegin,hamtouch,hamfingertip,hamindexfinger,hamseqend,hamcircled,hamclocku,hamclockd,hamparbegin,hamreplace,hamfinger2345,hamthumboutmod,hamextfingero,hampalmd,hamplus,hamreplace,hamflathand,hamextfingerd,hampalmr,hamparend,hamparbegin,hamparbegin,hamcircled,hamsmallmod,hamfingerplay,hamparend,hamplus,hamparbegin,hammoved,hamlargemod,hammoved,hamlargemod,hammovei,hamparend,hamparend"
2871,bien_bao_nguy_hiem,,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamfinger2345,hamthumbacrossmod,hampinky,hamdoublebent,hamextfingerl,hampalml,hamplus,hamflathand,hamextfingeru,hampalmd,hamparend,hamparbegin,hamparbegin,hammovel,hammover,hamsmallmod,hamparend,hamplus,hammover,hamparend"
2872,bien_cam,,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamfinger2,hamthumbacrossmod,hamextfingerl,hampalmd,hamplus,hamflathand,hamextfingeru,hampalmd,hamparend,hamparbegin,hampalm,hamplus,hamfingerbase,hamtouch,hamparend"
2873,biet,,,,,AD,RB,BB,"hamfist,hamthumboutmod,hamextfingeru,hampalml,hamforehead,hamlrbeside"
2874,biet_on,,,,,AD,RB,BB,"hamflathand,hambetween,hamfist,hamextfingeru,hambetween,hamextfingerl,hampalml,hamforehead,hamtouch"
2875,bieu,,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamthumboutmod,hamextfingero,hampalmu,hamparbegin,hampinkyside,hamplus,hampinkyside,hamparend,hamtouch,hamshoulders,hammoveo"
2876,bieu_tuong,,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamflathand,hamextfingerl,hambetween,hamextfingeru,hampalml,hamplus,hamflathand,hamextfingeru,hampalmd,hamparend,hamparbegin,hampalm,hamplus,hamfingerpad,hamtouch,hamparend"
2877,bo,,,,,AD,RB,BB,"hamsymmpar,hamfinger2345,hamthumboutmod,hamextfingero,hampalmd,hamparbegin,hamcirclel,hamsmallmod,hamclocku,hamclockdr,hamplus,hamnomotion,hamparend,hamparbegin,hamnomotion,hamplus,hamcirclel,hamsmallmod,hamclocku,hamclockdr,hamparend,hamparbegin,hamcirclel,hamsmallmod,hamclocku,hamclockd,hamplus,hamnomotion,hamparend"
2878,bo,,,,,AD,RB,BB,"hamflathand,hamthumbacrossmod,hamextfingeru,hampalmu,hamchin,hamseqbegin,hamtouch,hamfingernail,hammiddlefinger,hamseqend"
2879,bo_binh,,,,,AD,RB,BB,"hamsymmpar,hamfinger2345,hamthumboutmod,hamextfingerd,hampalmd,hamseqbegin,hamtouch,hamhandback,hamseqend,hamreplace,hamfist,hamthumbacrossmod,hamparbegin,hamextfingerl,hambetween,hamextfingero,hampalml,hamplus,hamextfingerr,hampalmr,hamparend,hamparbegin,hamparbegin,hammoveo,hammover,hamparend,hamplus,hamparbegin,hammovei,hammovel,hamparend,hamparend"
2880,bo_bot,,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamflathand,hamextfingerl,hampalmd,hamplus,hamfist,hamextfingerr,hampalmd,hamparend,hamparbegin,hamshoulders,hamplus,hamshoulders,hamparend,hamparbegin,hamparbegin,hammovei,hammoved,hamsmallmod,hammovel,hamparend,hamplus,hamparbegin,hammover,hammover,hamsmallmod,hammovei,hamsmallmod,hammoved,hamparend,hamparend,hamparbegin,hamcirclel,hamlargemod,hamplus,hamnomotion,hamparend,hamparbegin,hamreplace,hamfist,hamthumbacrossmod,hamextfingerol,hampalmu,hamplus,hamnomotion,hamparend,hamparbegin,hammoved,hamsmallmod,hamplus,hamnomotion,hamparend,hamparbegin,hamreplace,hamfist,hamthumbacrossmod,hamextfingerul,hampalmu,hamplus,hamnomotion,hamparend,hamparbegin,hamreplace,hamfist,hamthumbacrossmod,hamextfingerol,hampalmu,hamplus,hamnomotion,hamparend"
2881,bo_cong_an,,,,,AD,RB,BB,"hamflathand,hamthumbacrossmod,hamextfingeru,hampalml,hamshoulders,hamreplace,hamceeall,hamthumboutmod,hamextfingeru,hampalml,hamhead,hamreplace,hamfist,hamextfingeru,hampalml"
2882,bo_doi,,,,,AD,RB,BB,"hamfinger23,hamthumbacrossmod,hamextfingerul,hampalmd,hamforehead,hamlrat,hamseqbegin,hamtouch,hamfingerbase,hamthumb,hamseqend,hamreplace,hamfinger23,hamthumbacrossmod,hamparbegin,hamreplace,hamextfingerul,hambetween,hamextfingeru,hammovedr,hamlargemod,hammoved,hamarcr,hamparend"
2883,bo_nhiem,,,,,AD,RB,BB,"hamparbegin,hamfinger23,hamthumbacrossmod,hamfingerbendmod,hamplus,hamflathand,hamthumboutmod,hamparend,hamparbegin,hamextfingerol,hampalmd,hamplus,hamextfingeror,hampalmu,hamparend,hamparbegin,hampalm,hamplus,hamindexfinger,hammiddlefinger,hamfingertip,hamparend,hammovedo,hamtouch"
2884,bo_sung,,,,,AD,RB,BB,"hamsymmlr,hamparbegin,hamfinger2345,hamthumboutmod,hamextfingeru,hampalmd,hamplus,hampinchall,hamfingerstraightmod,hamextfingero,hampalmr,hamparend,hamparbegin,hamcircleo,hamsmallmod,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hamreplace,hampinchall,hamfingerstraightmod,hamextfingero,hampalml,hammovel,hamparend,hamplus,hamparbegin,hamreplace,hampinchall,hamfingerstraightmod,hamextfingero,hampalmr,hammover,hamsmallmod,hamparend,hamparend"
2885,bo_tai_chinh,,,,,AD,RB,BB,"hamsymmlr,hamparbegin,hamflathand,hamthumbacrossmod,hamextfingeru,hampalml,hamplus,hamnondominant,hamparend,hamparbegin,hamshoulders,hamplus,hamstomach,hamparend,hamparbegin,hamreplace,hamcee12,hamfingerstraightmod,hamextfingerul,hambetween,hamextfingeru,hampalmd,hamplus,hamreplace,hamflathand,hamextfingerur,hampalmd,hamparend,hamparbegin,hamfingertip,hamindexfinger,hamplus,hampalm,hamtouch,hamparend,hamparbegin,hamreplace,hampinch12,hamfingerstraightmod,hamplus,hamnomotion,hamparend,hamparbegin,hamreplace,hamcee12,hamfingerstraightmod,hamplus,hamnomotion,hamparend,hamparbegin,hamreplace,hampinch12,hamfingerstraightmod,hamplus,hamnomotion,hamparend,hamparbegin,hamreplace,hamcee12,hamfingerstraightmod,hamplus,hamnomotion,hamparend"
2886,bo_truong,,,,,AD,RB,BB,"hamsymmlr,hamparbegin,hamflathand,hamthumbacrossmod,hamextfingeru,hampalml,hamplus,hamnondominant,hamparend,hamparbegin,hamshoulders,hamplus,hamstomach,hamparend,hamparbegin,hamparbegin,hamreplace,hamfist,hamthumboutmod,hamextfingero,hambetween,hamextfingerul,hampalml,hammover,hamsmallmod,hammoved,hamsmallmod,hamparend,hamplus,hamreplace,hamflathand,hamextfingerur,hampalmd,hamparend,hamparbegin,hammoveu,hamsmallmod,hammoved,hamsmallmod,hamplus,hamnomotion,hamparend"
2887,boi_loi,,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamextfingero,hampalmdr,hambetween,hampalmd,hamparbegin,hamindexfinger,hamplus,hamindexfinger,hamparend,hamtouch,hamshoulders,hammoveor,hamlargemod,hamfast,hamrepeatcontinue"
2888,bom_toc,,,,,AD,RB,BB,"hamfinger23,hamthumbacrossmod,hamfingerstraightmod,hambetween,hamfinger23,hamthumbacrossmod,hamextfingerl,hampalmd,hamheadtop,hamparbegin,hammovei,hammovei,hamparend,hamreplace,hamextfingerl,hampalmd,hamparbegin,hamreplace,hamfinger23,hamthumbacrossmod,hamextfingeru,hambetween,hamextfingerul,hampalmd,hammover,hamsmallmod,hamarcu,hammover,hamsmallmod,hammoved,hamsmallmod,hammoved,hamsmallmod,hamparend"
